      ujd      | seeing_new | ub1_zp_new | lmt_mg_new | ccdid | good_pix_area |   ra_ul   |  dec_ul  |   ra_ur   |  dec_ur  |   ra_lr   |  dec_lr  |   ra_ll   |  dec_ll  
 2455211.90867 |        4.8 |         28 |     19.935 |    11 |      0.659753 | 215.97544 | 54.68669 | 215.89335 | 53.53755 | 214.92707 | 53.55679 | 214.98202 | 54.70649
 2455211.90867 |        4.3 |       27.7 |     20.151 |     6 |       0.65882 | 210.90731 | 54.70261 | 210.96132 | 53.55339 | 209.99573 | 53.53495 | 209.91455 | 54.68364
 2455211.90867 |        4.5 |         28 |     20.047 |     5 |      0.651298 | 216.06423 |  55.8467 | 215.97619 | 54.69784 |  214.9833 |  54.7197 | 215.04211 | 55.86913
 2455211.90867 |        4.2 |       28.1 |     19.952 |     4 |      0.660173 | 215.02192 |  55.8673 | 214.96418 | 54.71725 | 213.96808 | 54.72999 | 213.99658 |  55.8804
 2455211.90867 |        4.3 |       27.7 |      20.15 |     2 |      0.659806 | 212.92761 | 55.88315 | 212.93133 | 54.73191 | 211.93358 | 54.72631 | 211.90053 | 55.87736
 2455211.97767 |        3.6 |       27.9 |     20.418 |     9 |      0.660252 | 213.94583 | 54.71615 | 213.91709 | 53.56513 | 212.94916 | 53.56938 | 212.95062 | 54.72056
 2455211.97767 |          4 |       27.9 |     20.302 |     5 |      0.651311 | 216.06346 | 55.84458 | 215.97596 | 54.69582 | 214.98229 | 54.71707 | 215.04054 | 55.86641
 2455211.97767 |        4.1 |         28 |     20.252 |    11 |      0.659484 | 215.97435 | 54.68423 | 215.89297 |  53.5353 | 214.92686 |  53.5544 | 214.98119 | 54.70388
 2455211.97767 |          4 |       27.7 |     20.226 |     7 |       0.66021 | 211.92089 |  54.7144 | 211.94633 | 53.56382 | 210.97875 | 53.55289 |  210.9261 | 54.70317
 2455211.97767 |        4.1 |       27.8 |     20.057 |     1 |      0.660189 | 211.88402 | 55.87352 | 211.91581 | 54.72276 | 210.92158 | 54.70933 |  210.8607 | 55.85976
 2455211.97767 |        3.8 |       27.7 |     20.259 |     2 |      0.659959 | 212.92706 | 55.88018 | 212.93121 | 54.72889 | 211.93384 |  54.7231 | 211.90036 |  55.8742
 2455211.97767 |        3.7 |       27.9 |     20.353 |     8 |      0.659969 | 212.93361 | 54.71952 | 212.93186 | 53.56863 | 211.96321 |  53.5655 | 211.93768 | 54.71634
 2455211.97767 |        3.8 |       27.7 |      20.35 |     6 |      0.660236 | 210.90803 | 54.69923 | 210.96249 | 53.55016 | 209.99704 | 53.53148 | 209.91542 | 54.68003
 2455211.97767 |        3.7 |       28.1 |     20.259 |     4 |      0.660256 | 215.02062 | 55.86471 |  214.9634 | 54.71474 | 213.96771 |  54.7273 | 213.99571 | 55.87763
 2455211.97767 |        3.8 |       27.6 |     20.131 |    10 |      0.660255 | 214.96332 |  54.7047 |  214.9083 | 53.55516 | 213.94061 | 53.56625 | 213.96857 | 54.71614
 2455211.97767 |        3.8 |         28 |     20.212 |     0 |      0.658956 | 210.83926 | 55.86028 | 210.90517 |  54.7114 | 209.91273 | 54.68854 | 209.81791 | 55.83674
 2455213.99063 |        2.3 |       26.2 |     18.784 |     4 |      0.659536 | 215.02029 | 55.86866 |  214.9636 |  54.7185 | 213.96785 |  54.7311 | 213.99531 | 55.88161
 2455213.99063 |        2.3 |       25.8 |     18.961 |     2 |      0.659539 |  212.9268 | 55.88411 | 212.93133 | 54.73271 | 211.93352 | 54.72683 | 211.89965 | 55.87803
 2455213.99063 |        3.2 |       26.2 |     18.724 |    11 |      0.658887 | 215.97441 | 54.68832 | 215.89322 | 53.53932 | 214.92718 | 53.55814 | 214.98133 | 54.70769
 2455213.99063 |        2.4 |       25.9 |      18.76 |     1 |      0.659562 | 211.88365 | 55.87746 | 211.91594 | 54.72647 | 210.92126 | 54.71308 | 210.85985 | 55.86373
 2455213.99063 |        2.4 |       25.8 |     18.806 |    10 |      0.659528 | 214.96325 | 54.70926 | 214.90859 | 53.55902 | 213.94067 | 53.56996 | 213.96796 | 54.72056
 2455213.99063 |        2.2 |       26.1 |     18.962 |     0 |      0.657437 | 210.83862 | 55.86426 | 210.90501 | 54.71507 | 209.91241 |  54.6921 |  209.8171 | 55.84061
 2455213.99063 |        2.2 |         26 |     18.965 |     9 |      0.659401 | 213.94572 | 54.72006 | 213.91743 | 53.56876 | 212.94936 | 53.57297 | 212.95035 | 54.72444
 2455213.99063 |        2.3 |       25.8 |     18.909 |     6 |      0.658728 | 210.90794 | 54.70334 | 210.96256 | 53.55379 | 209.99677 | 53.53483 | 209.91497 | 54.68385
 2455213.99063 |        2.9 |         26 |     18.734 |     5 |      0.650921 | 216.06281 | 55.84846 | 215.97544 | 54.69961 | 214.98267 | 54.72079 | 215.04097 | 55.87022
 2455213.99063 |        2.6 |       25.8 |     18.713 |     7 |      0.658997 | 211.92075 | 54.71818 | 211.94645 | 53.56746 | 210.97859 | 53.55653 | 210.92567 | 54.70694
 2455213.99063 |        2.3 |         26 |     18.852 |     8 |      0.658945 | 212.93372 | 54.72384 | 212.93242 | 53.57251 | 211.96309 | 53.56881 | 211.93708 | 54.72009
  2455214.0349 |        2.3 |       25.6 |     18.968 |     6 |      0.660243 | 210.90504 |  54.6975 | 210.95996 | 53.54795 | 209.99441 | 53.52891 | 209.91232 | 54.67793
  2455214.0349 |          3 |       26.4 |     19.198 |    11 |      0.657109 | 215.97032 | 54.68298 | 215.88966 | 53.53388 | 214.92398 |  53.5525 | 214.97761 | 54.70215
  2455214.0349 |        2.3 |         26 |     19.371 |    10 |      0.660247 | 214.95946 | 54.70343 |  214.9053 | 53.55335 | 213.93766 | 53.56426 | 213.96476 | 54.71468
  2455214.0349 |        2.1 |       26.2 |     19.569 |     9 |      0.660239 | 213.94222 | 54.71431 |  213.9142 | 53.56315 | 212.94628 | 53.56738 | 212.94701 | 54.71871
  2455214.0349 |        2.2 |       26.2 |     19.437 |     8 |      0.660091 | 212.93042 | 54.71809 | 212.92928 | 53.56685 |  211.9602 | 53.56307 | 211.93404 | 54.71426
  2455214.0349 |        2.5 |       25.8 |     19.001 |     7 |      0.660239 | 211.91766 | 54.71237 | 211.94356 | 53.56162 | 210.97599 | 53.55074 | 210.92288 | 54.70118
  2455214.0349 |        2.3 |       25.9 |     19.271 |     2 |      0.660249 | 212.92315 | 55.87837 | 212.92801 | 54.72699 | 211.93049 | 54.72104 | 211.89629 | 55.87223
  2455214.0349 |        2.6 |       26.2 |     19.339 |     5 |       0.65125 | 216.05877 | 55.84308 | 215.97191 | 54.69402 | 214.97902 | 54.71517 |  215.0368 |  55.8648
  2455214.0349 |        2.1 |       26.4 |     19.541 |     4 |      0.660249 | 215.01635 | 55.86331 | 214.95982 | 54.71302 | 213.96425 | 54.72533 | 213.99156 | 55.87597
  2455214.0349 |        2.2 |         26 |     19.163 |     0 |      0.658979 | 210.83537 | 55.85826 | 210.90192 | 54.70913 | 209.90978 | 54.68632 | 209.81433 | 55.83477
  2455214.0349 |        2.6 |       25.9 |     18.996 |     1 |      0.660253 | 211.88031 | 55.87166 | 211.91284 | 54.72072 | 210.91815 | 54.70717 |  210.8565 | 55.85777
 2455221.82487 |        3.4 |       27.8 |     20.017 |     1 |      0.660216 | 211.88395 | 55.87446 | 211.91571 |  54.7234 | 210.92014 | 54.71013 | 210.85924 | 55.86085
 2455221.82487 |        3.4 |       27.9 |     20.083 |     8 |      0.659932 | 212.93369 | 54.71987 | 212.93168 | 53.56847 | 211.96221 | 53.56542 | 211.93676 | 54.71669
 2455221.82487 |        3.2 |       27.5 |     20.003 |     6 |      0.660185 | 210.90661 | 54.70031 | 210.96075 | 53.55081 | 209.99466 | 53.53238 | 209.91333 | 54.68135
 2455221.82487 |          3 |       27.9 |     20.298 |     9 |      0.660251 |  213.9463 | 54.71552 | 213.91734 | 53.56415 | 212.94857 | 53.56888 | 212.95021 | 54.72041
 2455221.82487 |        3.4 |       27.9 |     20.131 |     5 |      0.650835 | 216.06542 | 55.84304 | 215.97781 | 54.69401 | 214.98384 |  54.7158 | 215.04218 |  55.8654
 2455221.82487 |        3.2 |       27.5 |     20.006 |    10 |      0.660251 | 214.96425 | 54.70384 | 214.90928 | 53.55372 | 213.94075 |  53.5653 | 213.96863 | 54.71576
 2455221.82487 |        3.4 |       27.7 |     20.053 |     7 |      0.660229 | 211.92019 | 54.71482 | 211.94546 | 53.56397 | 210.97675 | 53.55348 | 210.92424 | 54.70403
 2455221.82487 |        3.7 |       27.9 |     19.985 |    11 |      0.659923 |  215.9759 |  54.6828 | 215.89461 |  53.5336 | 214.92792 | 53.55282 | 214.98214 | 54.70258
 2455221.82487 |        3.1 |         28 |     20.144 |     4 |      0.660255 | 215.02211 | 55.86392 | 214.96466 | 54.71351 | 213.96817 | 54.72641 | 213.99637 | 55.87718
 2455221.82487 |        3.1 |       27.9 |     20.122 |     0 |      0.658846 | 210.83833 | 55.86172 |  210.9039 | 54.71234 | 209.91052 | 54.68958 |   209.816 | 55.83829
 2455221.82487 |        3.4 |       27.6 |     20.011 |     2 |      0.659961 |  212.9276 | 55.88019 | 212.93165 |  54.7287 | 211.93303 | 54.72341 | 211.89961 | 55.87471
 2455221.86918 |        3.1 |       27.6 |     20.205 |     7 |      0.660195 | 211.91867 | 54.71589 | 211.94397 |  53.5651 | 210.97565 | 53.55437 | 210.92312 | 54.70486
 2455221.86918 |        2.7 |       28.1 |     20.544 |     4 |       0.66025 | 215.01963 | 55.86564 | 214.96231 |  54.7154 | 213.96626 | 54.72797 | 213.99434 | 55.87857
 2455221.86918 |          3 |       27.9 |     20.431 |     5 |      0.650849 |  216.0628 | 55.84508 | 215.97506 | 54.69613 | 214.98139 | 54.71761 | 215.03988 | 55.86714
 2455221.86918 |        2.8 |       27.7 |     20.492 |     6 |      0.659855 | 210.90547 |  54.7011 | 210.95972 | 53.55175 | 209.99382 |  53.5331 | 209.91239 | 54.68193
 2455221.86918 |        2.8 |         28 |     20.459 |     0 |      0.658524 | 210.83718 | 55.86246 | 210.90277 | 54.71315 | 209.90965 | 54.69017 | 209.81511 |  55.8388
 2455221.86918 |        2.8 |       27.7 |     20.465 |     2 |      0.660192 | 212.92549 | 55.88139 | 212.92946 | 54.73002 |  211.9315 | 54.72445 | 211.89817 | 55.87564
 2455221.86918 |        2.7 |       27.9 |     20.481 |     8 |      0.659956 | 212.93179 | 54.72114 | 212.92985 | 53.56986 | 211.96054 | 53.56661 | 211.93508 | 54.71776
 2455221.86918 |        2.6 |       27.9 |     20.607 |     9 |       0.66024 | 213.94426 | 54.71709 | 213.91532 | 53.56582 |  212.9468 |  53.5703 | 212.94843 | 54.72173
 2455221.86918 |        2.8 |       27.6 |     20.389 |    10 |      0.660248 | 214.96191 | 54.70566 | 214.90687 | 53.55574 | 213.93876 | 53.56699 | 213.96673 | 54.71725
 2455221.86918 |        3.3 |         28 |     20.361 |    11 |      0.658347 | 215.97309 |   54.685 | 215.89191 | 53.53587 |  214.9256 | 53.55475 | 214.97973 | 54.70443
 2455221.86918 |          3 |       27.8 |     20.307 |     1 |      0.660245 | 211.88235 | 55.87538 | 211.91429 | 54.72441 | 210.91905 | 54.71094 | 210.85798 | 55.86157
 2455227.99623 |          2 |       27.9 |      20.46 |     8 |      0.657679 | 212.92807 | 54.72599 | 212.92705 | 53.57473 | 211.95785 | 53.57105 | 211.93147 | 54.72217
 2455227.99623 |        2.2 |         28 |     20.401 |     0 |       0.65618 | 210.83297 | 55.86651 | 210.89953 |  54.7172 | 209.90671 | 54.69388 | 209.81122 | 55.84252
 2455227.99623 |        2.3 |       27.8 |     20.265 |     1 |      0.658375 | 211.87794 | 55.87988 | 211.91084 | 54.72887 | 210.91579 |   54.715 | 210.85376 | 55.86566
 2455227.99623 |        2.2 |       27.7 |     20.396 |     2 |      0.658537 | 212.92063 | 55.88622 | 212.92564 | 54.73486 | 211.92801 |  54.7289 | 211.89366 | 55.88006
 2455227.99623 |          2 |       28.1 |      20.54 |     4 |      0.658205 | 215.01433 | 55.87129 | 214.95788 | 54.72097 | 213.96207 | 54.73314 | 213.98927 |  55.8838
 2455227.99623 |        2.1 |         28 |     20.569 |     5 |      0.647799 | 216.05714 | 55.85114 | 215.97036 |  54.7021 | 214.97695 |  54.7232 | 215.03448 | 55.87281
 2455227.99623 |        2.1 |       27.7 |     20.283 |     6 |      0.657586 | 210.90226 | 54.70518 | 210.95736 | 53.55583 | 209.99185 | 53.53684 | 209.90958 | 54.68565
 2455227.99623 |        2.3 |       27.7 |     20.184 |     7 |      0.657795 | 211.91514 | 54.72029 |  211.9413 | 53.56958 | 210.97331 | 53.55848 | 210.91993 | 54.70888
 2455227.99623 |        1.9 |       27.9 |     20.589 |     9 |      0.657915 | 213.94008 | 54.72224 | 213.91208 |   53.571 | 212.94389 | 53.57514 | 212.94458 | 54.72654
 2455227.99623 |        2.1 |       27.7 |     20.412 |    10 |      0.658172 | 214.95753 | 54.71139 | 214.90321 | 53.56129 | 213.93548 | 53.57215 |  213.9626 | 54.72257
 2455227.99623 |        2.4 |       28.1 |     20.379 |    11 |      0.653772 | 215.96847 | 54.69097 | 215.88811 | 53.54183 | 214.92207 | 53.56032 | 214.97538 | 54.71001
 2455242.05635 |        2.7 |       27.6 |     20.824 |     2 |      0.656487 | 212.91626 | 55.88975 | 212.92196 | 54.73842 | 211.92427 | 54.73238 | 211.88921 |  55.8835
 2455242.05635 |        2.5 |         28 |     20.936 |     4 |      0.656171 | 215.00927 | 55.87197 | 214.94907 | 54.72353 |  213.9543 | 54.73664 | 213.98535 | 55.88546
 2455242.05635 |        2.5 |       27.9 |     21.069 |     5 |      0.643018 | 216.05282 | 55.85503 | 215.96661 |   54.706 | 214.97347 | 54.72704 | 215.03043 | 55.87664
 2455242.05635 |        2.8 |       27.5 |     20.586 |     6 |      0.655628 |  210.8984 | 54.70851 | 210.95414 | 53.55923 | 209.98855 | 53.54013 | 209.90564 | 54.68887
 2455242.05635 |        2.9 |       27.6 |     20.643 |     7 |      0.655785 |  211.9114 | 54.72381 | 211.93812 | 53.57304 | 210.97011 | 53.56185 | 210.91615 |  54.7123
 2455242.05635 |        2.6 |       27.8 |     20.847 |     8 |      0.655893 | 212.92425 | 54.72956 |  212.9238 | 53.57834 | 211.95478 | 53.57458 | 211.92783 | 54.72566
 2455242.05635 |        2.4 |       27.8 |     21.011 |     9 |       0.65509 | 213.93642 | 54.72597 | 213.90897 | 53.57471 | 212.94073 | 53.57876 | 212.94087 | 54.73017
 2455242.05635 |        2.8 |       27.9 |     20.908 |    11 |      0.649267 | 215.96478 | 54.69493 | 215.88508 | 53.54578 | 214.91917 | 53.56417 | 214.97182 | 54.71386
 2455242.05635 |        2.6 |       27.5 |     20.788 |    10 |      0.655768 | 214.95391 | 54.71521 | 214.90025 |  53.5652 | 213.93241 | 53.57588 | 213.95887 |  54.7262
 2455242.05635 |        2.8 |       27.8 |     20.797 |     1 |      0.656375 | 211.87354 | 55.88317 | 211.90701 | 54.73225 | 210.91192 | 54.71832 | 210.84933 | 55.86889
 2455242.05635 |        2.8 |       27.9 |     20.752 |     0 |      0.654175 | 210.82845 | 55.86975 | 210.89565 | 54.72051 | 209.90291 | 54.69716 | 209.80678 | 55.84571
 2455243.05427 |        2.3 |         28 |     21.276 |    11 |      0.649273 | 215.96414 | 54.69425 | 215.88448 | 53.54509 | 214.91852 |  53.5634 | 214.97112 |  54.7131
 2455243.05427 |        2.1 |         28 |     21.223 |     0 |      0.654583 | 210.82788 |  55.8691 | 210.89503 | 54.71981 | 209.90227 | 54.69636 | 209.80619 | 55.84496
 2455243.05427 |        2.1 |       27.8 |     21.156 |     1 |       0.65679 | 211.87282 | 55.88245 | 211.90633 | 54.73155 | 210.91135 | 54.71761 | 210.84872 | 55.86815
 2455243.05427 |          2 |       27.7 |      21.32 |     2 |      0.656907 | 212.91559 | 55.88902 |  212.9213 | 54.73769 | 211.92363 | 54.73163 | 211.88856 | 55.88276
 2455243.05427 |        1.8 |       28.1 |     21.419 |     4 |      0.656196 |  215.0094 | 55.87438 | 214.95365 |  54.7241 | 213.95773 | 54.73612 | 213.98423 | 55.88675
 2455243.05427 |        1.9 |       27.9 |     21.434 |     5 |      0.643021 | 216.05209 | 55.85431 | 215.96589 | 54.70525 | 214.97279 | 54.72629 | 215.02975 | 55.87591
 2455243.05427 |        2.1 |       27.7 |     21.178 |     6 |      0.656026 | 210.89784 | 54.70782 | 210.95358 |  53.5585 | 209.98799 | 53.53937 | 209.90508 | 54.68815
 2455243.05427 |        2.1 |       27.7 |     21.152 |     7 |      0.656201 | 211.91076 | 54.72305 | 211.93751 | 53.57232 | 210.96946 | 53.56112 | 210.91549 | 54.71153
 2455243.05427 |        1.8 |       27.9 |     21.402 |     8 |      0.656306 | 212.92359 | 54.72881 | 212.92313 | 53.57761 | 211.95413 | 53.57386 |  211.9272 | 54.72491
 2455243.05427 |        1.8 |       27.9 |     21.476 |     9 |      0.655297 | 213.93576 | 54.72524 | 213.90837 | 53.57398 |  212.9401 | 53.57801 | 212.94018 | 54.72942
 2455243.05427 |          2 |       27.6 |     21.203 |    10 |      0.656083 | 214.95321 | 54.71449 | 214.89965 | 53.56448 |  213.9318 | 53.57514 | 213.95815 | 54.72546
 2455243.77142 |        2.8 |       27.5 |     20.584 |     6 |      0.659939 | 210.90193 | 54.70077 |  210.9563 | 53.55132 | 209.99021 | 53.53281 | 209.90866 | 54.68173
 2455243.77142 |        3.4 |       27.7 |     20.419 |     1 |      0.660231 | 211.87922 | 55.87486 | 211.91114 | 54.72385 | 210.91538 | 54.71056 | 210.85432 | 55.86123
 2455243.77142 |        2.4 |       27.8 |     20.883 |     9 |      0.660025 | 213.94154 | 54.71619 |  213.9127 | 53.56484 |  212.9439 | 53.56955 | 212.94542 | 54.72106
 2455243.77142 |        3.4 |       27.9 |      20.55 |    11 |      0.656756 |  215.9708 | 54.68376 | 215.88973 | 53.53455 | 214.92335 | 53.55364 | 214.97736 |  54.7034
 2455243.77142 |        3.1 |       27.5 |     20.426 |     7 |      0.660196 | 211.91553 | 54.71535 | 211.94087 | 53.56451 | 210.97223 | 53.55395 | 210.91965 | 54.70448
 2455243.77142 |        2.6 |       27.8 |     20.744 |     8 |      0.660217 | 212.92894 | 54.72047 | 212.92708 | 53.56914 | 211.95735 | 53.56603 | 211.93178 | 54.71722
 2455243.77142 |        3.2 |       27.8 |     20.582 |     5 |      0.650831 | 216.06047 | 55.84389 | 215.97275 | 54.69486 | 214.97906 | 54.71657 | 215.03753 | 55.86618
 2455243.77142 |        2.4 |         28 |      20.86 |     4 |      0.660236 | 215.01724 | 55.86468 | 214.95993 | 54.71433 | 213.96348 |  54.7271 | 213.99154 | 55.87781
 2455243.77142 |        2.7 |       27.5 |      20.64 |     2 |      0.660235 | 212.92245 | 55.88079 | 212.92654 | 54.72931 | 211.92832 | 54.72392 | 211.89487 | 55.87521
 2455243.77142 |        2.6 |       27.9 |     20.804 |     0 |      0.658524 | 210.83363 | 55.86216 | 210.89921 | 54.71276 | 209.90595 | 54.68998 | 209.81142 |  55.8387
 2455243.77142 |        2.4 |       27.5 |     20.758 |    10 |      0.660192 | 214.95951 | 54.70465 | 214.90449 | 53.55465 | 213.93605 | 53.56601 | 213.96399 | 54.71636
 2455243.82267 |        3.1 |       27.8 |     20.688 |     1 |      0.660222 | 211.87796 | 55.87568 | 211.90988 | 54.72465 | 210.91453 | 54.71104 | 210.85348 | 55.86173
 2455243.82267 |        2.5 |         28 |     20.881 |     4 |      0.660179 |   215.015 | 55.86625 | 214.95776 |   54.716 | 213.96171 | 54.72845 |  213.9897 | 55.87906
 2455243.82267 |        2.8 |       27.9 |     20.801 |     0 |      0.658294 | 210.83273 | 55.86268 | 210.89844 | 54.71335 | 209.90547 |  54.6903 | 209.81082 | 55.83895
 2455243.82267 |        2.6 |       27.5 |     20.732 |    10 |      0.660082 | 214.95737 | 54.70629 | 214.90246 | 53.55642 |  213.9344 | 53.56747 | 213.96224 | 54.71769
 2455243.82267 |        2.9 |       27.5 |     20.595 |     6 |      0.659669 | 210.90111 | 54.70136 | 210.95556 | 53.55204 | 209.98983 | 53.53327 | 209.90821 | 54.68207
 2455243.82267 |        2.5 |       27.8 |     20.876 |     8 |        0.6602 | 212.92741 | 54.72159 | 212.92569 | 53.57034 | 211.95632 | 53.56695 | 211.93063 | 54.71806
 2455243.82267 |        2.6 |       27.6 |     20.843 |     2 |      0.660221 |  212.9208 | 55.88179 | 212.92506 | 54.73043 | 211.92711 | 54.72479 |  211.8935 | 55.87596
 2455243.82267 |        2.9 |       27.9 |     20.874 |     5 |      0.649805 | 216.05791 | 55.84573 | 215.97024 | 54.69676 | 214.97685 |  54.7182 | 215.03527 | 55.86775
 2455243.82267 |        2.4 |       27.8 |     20.998 |     9 |      0.659766 |  213.9398 | 54.71751 | 213.91103 | 53.56631 | 212.94249 |  53.5708 | 212.94395 | 54.72217
 2455243.82267 |        2.9 |       27.6 |     20.658 |     7 |      0.660038 | 211.91427 |  54.7162 | 211.93977 | 53.56544 | 210.97154 | 53.55465 | 210.91882 | 54.70511
 2455243.82267 |        3.1 |       27.9 |     20.734 |    11 |      0.655272 | 215.96832 | 54.68569 | 215.88735 | 53.53663 | 214.92124 | 53.55538 | 214.97516 | 54.70499
 2455246.74196 |        2.8 |       27.5 |     20.418 |    10 |      0.660251 | 214.96205 | 54.70018 | 214.90725 | 53.54997 | 213.93875 | 53.56159 | 213.96645 | 54.71213
 2455246.74196 |        3.7 |       27.8 |     20.077 |    11 |      0.657722 | 215.97386 |   54.679 | 215.89285 | 53.52969 | 214.92599 | 53.54905 | 214.97993 | 54.69891
 2455246.74196 |        2.8 |       27.5 |     20.235 |     9 |      0.660245 | 213.94404 |  54.7119 | 213.91527 | 53.56048 | 212.94636 | 53.56532 | 212.94782 | 54.71691
 2455246.74196 |        3.2 |       27.5 |      20.06 |     1 |      0.660251 | 211.88142 | 55.87109 | 211.91338 | 54.71995 | 210.91759 | 54.70674 | 210.85647 | 55.85755
 2455246.74196 |        2.9 |       27.7 |     20.289 |     0 |      0.658955 | 210.83566 | 55.85842 | 210.90137 | 54.70895 |   209.908 | 54.68628 | 209.81334 | 55.83508
 2455246.74196 |        3.4 |       27.5 |      20.17 |     7 |      0.660237 | 211.91774 | 54.71138 | 211.94305 |  53.5604 | 210.97443 | 53.55003 | 210.92187 | 54.70071
 2455246.74196 |          3 |       27.5 |     20.349 |     2 |      0.660235 |  212.9247 | 55.87677 | 212.92889 | 54.72522 |  211.9306 | 54.71999 | 211.89706 | 55.87135
 2455246.74196 |          3 |       27.8 |     20.239 |     4 |      0.660245 | 215.01961 | 55.86031 |  214.9624 | 54.70988 |   213.966 | 54.72283 | 213.99396 | 55.87362
 2455246.74196 |        3.6 |       27.6 |     20.007 |     5 |      0.650034 | 216.06302 |  55.8393 | 215.97539 |    54.69 | 214.98161 | 54.71194 | 215.04014 | 55.86181
 2455246.74196 |          3 |       27.5 |     20.386 |     6 |      0.660234 | 210.90408 | 54.69693 | 210.95843 | 53.54742 | 209.99224 | 53.52907 |  209.9107 | 54.67806
